Notes,State,State Code,Cause of death,Cause of death Code,Deaths,Population,Crude Rate
,Pennsylvania,42,HIV disease resulting in Pneumocystis carinii pneumonia,B20.6,31,45762872,0.1
,Pennsylvania,42,HIV disease resulting in multiple infections,B20.7,135,45762872,0.3
,Pennsylvania,42,HIV disease resulting in other infectious and parasitic diseases,B20.8,83,45762872,0.2
,Pennsylvania,42,HIV disease with other types of non-Hodgkin lymphoma,B21.2,34,45762872,0.1
,Pennsylvania,42,HIV disease resulting in other malignant neoplasms,B21.8,47,45762872,0.1
,Pennsylvania,42,HIV disease resulting in unspecified malignant neoplasm,B21.9,10,45762872,Unreliable
,Pennsylvania,42,HIV disease resulting in encephalopathy,B22.0,23,45762872,0.1
,Pennsylvania,42,HIV disease resulting in wasting syndrome,B22.2,15,45762872,Unreliable
,Pennsylvania,42,HIV disease resulting in multiple diseases classified elsewhere,B22.7,107,45762872,0.2
,Pennsylvania,42,"HIV disease resulting in haematological and immunological abnormalities, not elsewhere classified",B23.2,29,45762872,0.1
,Pennsylvania,42,HIV disease resulting in other specified conditions,B23.8,231,45762872,0.5
,Pennsylvania,42,Unspecified human immunodeficiency virus [HIV] disease,B24,347,45762872,0.8
,Pennsylvania,42,Other viral infections of unspecified site,B34.8,22,45762872,0
,Pennsylvania,42,"Viral infection, unspecified",B34.9,42,45762872,0.1
,Pennsylvania,42,Candidal septicaemia,B37.7,14,45762872,Unreliable
,Pennsylvania,42,Other pulmonary aspergillosis,B44.1,23,45762872,0.1
,Pennsylvania,42,"Aspergillosis, unspecified",B44.9,15,45762872,Unreliable
,Pennsylvania,42,Cerebral cryptococcosis,B45.1,13,45762872,Unreliable
,Pennsylvania,42,Unspecified mycosis,B49,87,45762872,0.2
,Pennsylvania,42,Pneumocystosis,B59,25,45762872,0.1
,Pennsylvania,42,Sequelae of poliomyelitis,B91,26,45762872,0.1
,Pennsylvania,42,Sequelae of other specified infectious and parasitic diseases,B94.8,134,45762872,0.3
,Pennsylvania,42,Other and unspecified infectious diseases,B99,82,45762872,0.2
,Pennsylvania,42,Malignant neoplasm of base of tongue,C01,30,45762872,0.1
,Pennsylvania,42,"Tongue, unspecified - Malignant neoplasms",C02.9,359,45762872,0.8
,Pennsylvania,42,"Floor of mouth, unspecified - Malignant neoplasms",C04.9,18,45762872,Unreliable
,Pennsylvania,42,"Palate, unspecified - Malignant neoplasms",C05.9,20,45762872,0
,Pennsylvania,42,"Mouth, unspecified - Malignant neoplasms",C06.9,204,45762872,0.4
,Pennsylvania,42,Malignant neoplasm of parotid gland,C07,123,45762872,0.3
,Pennsylvania,42,"Major salivary gland, unspecified - Malignant neoplasms",C08.9,51,45762872,0.1
,Pennsylvania,42,"Tonsil, unspecified - Malignant neoplasms",C09.9,172,45762872,0.4
,Pennsylvania,42,"Oropharynx, unspecified - Malignant neoplasms",C10.9,175,45762872,0.4
,Pennsylvania,42,"Nasopharynx, unspecified - Malignant neoplasms",C11.9,115,45762872,0.3
,Pennsylvania,42,Malignant neoplasm of pyriform sinus,C12,19,45762872,Unreliable
,Pennsylvania,42,"Hypopharynx, unspecified - Malignant neoplasms",C13.9,44,45762872,0.1
,Pennsylvania,42,"Pharynx, unspecified - Malignant neoplasms",C14.0,210,45762872,0.5
,Pennsylvania,42,"Oesophagus, unspecified - Malignant neoplasms",C15.9,3341,45762872,7.3
,Pennsylvania,42,Cardia - Malignant neoplasms,C16.0,223,45762872,0.5
,Pennsylvania,42,"Stomach, unspecified - Malignant neoplasms",C16.9,2097,45762872,4.6
,Pennsylvania,42,Duodenum - Malignant neoplasms,C17.0,156,45762872,0.3
,Pennsylvania,42,Jejunum - Malignant neoplasms,C17.1,12,45762872,Unreliable
,Pennsylvania,42,"Small intestine, unspecified - Malignant neoplasms",C17.9,118,45762872,0.3
,Pennsylvania,42,Caecum - Malignant neoplasms,C18.0,76,45762872,0.2
,Pennsylvania,42,Appendix - Malignant neoplasms,C18.1,178,45762872,0.4
,Pennsylvania,42,Ascending colon - Malignant neoplasms,C18.2,20,45762872,0
,Pennsylvania,42,Transverse colon - Malignant neoplasms,C18.4,13,45762872,Unreliable
,Pennsylvania,42,Sigmoid colon - Malignant neoplasms,C18.7,58,45762872,0.1
,Pennsylvania,42,"Colon, unspecified - Malignant neoplasms",C18.9,9159,45762872,20
,Pennsylvania,42,Malignant neoplasm of rectosigmoid junction,C19,632,45762872,1.4
,Pennsylvania,42,Malignant neoplasm of rectum,C20,1577,45762872,3.4
,Pennsylvania,42,"Anus, unspecified - Malignant neoplasms",C21.0,139,45762872,0.3
,Pennsylvania,42,"Overlapping lesion of rectum, anus and anal canal - Malignant neoplasms",C21.8,17,45762872,Unreliable
,Pennsylvania,42,Liver cell carcinoma - Malignant neoplasms,C22.0,2195,45762872,4.8
,Pennsylvania,42,Intrahepatic bile duct carcinoma - Malignant neoplasms,C22.1,1400,45762872,3.1
,Pennsylvania,42,"Liver, unspecified - Malignant neoplasms",C22.9,1473,45762872,3.2
,Pennsylvania,42,Malignant neoplasm of gallbladder,C23,474,45762872,1
,Pennsylvania,42,Extrahepatic bile duct - Malignant neoplasms,C24.0,138,45762872,0.3
,Pennsylvania,42,Ampulla of Vater - Malignant neoplasms,C24.1,36,45762872,0.1
,Pennsylvania,42,"Biliary tract, unspecified - Malignant neoplasms",C24.9,196,45762872,0.4
,Pennsylvania,42,Head of pancreas - Malignant neoplasms,C25.0,21,45762872,0
,Pennsylvania,42,"Pancreas, unspecified - Malignant neoplasms",C25.9,8999,45762872,19.7
,Pennsylvania,42,"Intestinal tract, part unspecified - Malignant neoplasms",C26.0,56,45762872,0.1
,Pennsylvania,42,Ill-defined sites within the digestive system - Malignant neoplasms,C26.9,258,45762872,0.6
,Pennsylvania,42,Nasal cavity - Malignant neoplasms,C30.0,10,45762872,Unreliable
,Pennsylvania,42,Maxillary sinus - Malignant neoplasms,C31.0,22,45762872,0
,Pennsylvania,42,"Accessory sinus, unspecified - Malignant neoplasms",C31.9,45,45762872,0.1
,Pennsylvania,42,Glottis - Malignant neoplasms,C32.0,33,45762872,0.1
,Pennsylvania,42,Supraglottis - Malignant neoplasms,C32.1,58,45762872,0.1
,Pennsylvania,42,"Larynx, unspecified - Malignant neoplasms",C32.9,746,45762872,1.6
,Pennsylvania,42,Main bronchus - Malignant neoplasms,C34.0,11,45762872,Unreliable
,Pennsylvania,42,"Upper lobe, bronchus or lung - Malignant neoplasms",C34.1,56,45762872,0.1
,Pennsylvania,42,"Lower lobe, bronchus or lung - Malignant neoplasms",C34.3,18,45762872,Unreliable
,Pennsylvania,42,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,33946,45762872,74.2
,Pennsylvania,42,Malignant neoplasm of thymus,C37,51,45762872,0.1
,Pennsylvania,42,Heart - Malignant neoplasms,C38.0,10,45762872,Unreliable
,Pennsylvania,42,"Mediastinum, part unspecified - Malignant neoplasms",C38.3,20,45762872,0
,Pennsylvania,42,Pleura - Malignant neoplasms,C38.4,15,45762872,Unreliable
,Pennsylvania,42,Ill-defined sites within the respiratory system - Malignant neoplasms,C39.9,17,45762872,Unreliable
,Pennsylvania,42,Bones of skull and face - Malignant neoplasms,C41.0,12,45762872,Unreliable
,Pennsylvania,42,Mandible - Malignant neoplasms,C41.1,24,45762872,0.1
,Pennsylvania,42,Vertebral column - Malignant neoplasms,C41.2,16,45762872,Unreliable
,Pennsylvania,42,"Pelvic bones, sacrum and coccyx - Malignant neoplasms",C41.4,11,45762872,Unreliable
,Pennsylvania,42,"Bone and articular cartilage, unspecified - Malignant neoplasms",C41.9,180,45762872,0.4
,Pennsylvania,42,Malignant melanoma of scalp and neck - Malignant neoplasms,C43.4,14,45762872,Unreliable
,Pennsylvania,42,"Malignant melanoma of skin, unspecified - Malignant neoplasms",C43.9,1749,45762872,3.8
,Pennsylvania,42,Skin of ear and external auricular canal - Malignant neoplasms,C44.2,15,45762872,Unreliable
,Pennsylvania,42,Skin of other and unspecified parts of face - Malignant neoplasms,C44.3,30,45762872,0.1
,Pennsylvania,42,Skin of scalp and neck - Malignant neoplasms,C44.4,210,45762872,0.5
,Pennsylvania,42,"Malignant neoplasm of skin, unspecified - Malignant neoplasms",C44.9,338,45762872,0.7
,Pennsylvania,42,Mesothelioma of pleura - Malignant neoplasms,C45.0,40,45762872,0.1
,Pennsylvania,42,Mesothelioma of peritoneum - Malignant neoplasms,C45.1,32,45762872,0.1
,Pennsylvania,42,Mesothelioma of other sites - Malignant neoplasms,C45.7,37,45762872,0.1
,Pennsylvania,42,"Mesothelioma, unspecified - Malignant neoplasms",C45.9,637,45762872,1.4
,Pennsylvania,42,"Peripheral nerves and autonomic nervous system, unspecified - Malignant neoplasms",C47.9,17,45762872,Unreliable
,Pennsylvania,42,Retroperitoneum - Malignant neoplasms,C48.0,33,45762872,0.1
,Pennsylvania,42,Specified parts of peritoneum - Malignant neoplasms,C48.1,10,45762872,Unreliable
,Pennsylvania,42,"Peritoneum, unspecified - Malignant neoplasms",C48.2,164,45762872,0.4
,Pennsylvania,42,"Connective and soft tissue of head, face and neck - Malignant neoplasms",C49.0,17,45762872,Unreliable
,Pennsylvania,42,"Connective and soft tissue of upper limb, including shoulder - Malignant neoplasms",C49.1,10,45762872,Unreliable
,Pennsylvania,42,"Connective and soft tissue of lower limb, including hip - Malignant neoplasms",C49.2,29,45762872,0.1
,Pennsylvania,42,Connective and soft tissue of abdomen - Malignant neoplasms,C49.4,65,45762872,0.1
,Pennsylvania,42,Connective and soft tissue of pelvis - Malignant neoplasms,C49.5,13,45762872,Unreliable
,Pennsylvania,42,"Connective and soft tissue, unspecified - Malignant neoplasms",C49.9,825,45762872,1.8
,Pennsylvania,42,"Breast, unspecified - Malignant neoplasms",C50.9,9706,45762872,21.2
,Pennsylvania,42,"Vulva, unspecified - Malignant neoplasms",C51.9,269,45762872,0.6
,Pennsylvania,42,Malignant neoplasm of vagina,C52,82,45762872,0.2
,Pennsylvania,42,"Cervix uteri, unspecified - Malignant neoplasms",C53.9,770,45762872,1.7
,Pennsylvania,42,Endometrium - Malignant neoplasms,C54.1,1125,45762872,2.5
,Pennsylvania,42,"Corpus uteri, unspecified - Malignant neoplasms",C54.9,16,45762872,Unreliable
,Pennsylvania,42,"Malignant neoplasm of uterus, part unspecified",C55,1341,45762872,2.9
,Pennsylvania,42,Malignant neoplasm of ovary,C56,3310,45762872,7.2
,Pennsylvania,42,Fallopian tube - Malignant neoplasms,C57.0,73,45762872,0.2
,Pennsylvania,42,"Female genital organ, unspecified - Malignant neoplasms",C57.9,67,45762872,0.1
,Pennsylvania,42,"Penis, unspecified - Malignant neoplasms",C60.9,47,45762872,0.1
,Pennsylvania,42,Malignant neoplasm of prostate,C61,6370,45762872,13.9
,Pennsylvania,42,"Testis, unspecified - Malignant neoplasms",C62.9,67,45762872,0.1
,Pennsylvania,42,"Malignant neoplasm of kidney, except renal pelvis",C64,2639,45762872,5.8
,Pennsylvania,42,Malignant neoplasm of renal pelvis,C65,38,45762872,0.1
,Pennsylvania,42,Malignant neoplasm of ureter,C66,97,45762872,0.2
,Pennsylvania,42,"Bladder, unspecified - Malignant neoplasms",C67.9,3667,45762872,8
,Pennsylvania,42,Urethra - Malignant neoplasms,C68.0,46,45762872,0.1
,Pennsylvania,42,"Urinary organ, unspecified - Malignant neoplasms",C68.9,51,45762872,0.1
,Pennsylvania,42,"Eye, unspecified - Malignant neoplasms",C69.9,21,45762872,0
,Pennsylvania,42,Cerebral meninges - Malignant neoplasms,C70.0,10,45762872,Unreliable
,Pennsylvania,42,"Meninges, unspecified - Malignant neoplasms",C70.9,29,45762872,0.1
,Pennsylvania,42,"Cerebrum, except lobes and ventricles - Malignant neoplasms",C71.0,28,45762872,0.1
,Pennsylvania,42,Frontal lobe - Malignant neoplasms,C71.1,11,45762872,Unreliable
,Pennsylvania,42,Parietal lobe - Malignant neoplasms,C71.3,15,45762872,Unreliable
,Pennsylvania,42,Cerebellum - Malignant neoplasms,C71.6,13,45762872,Unreliable
,Pennsylvania,42,Brain stem - Malignant neoplasms,C71.7,14,45762872,Unreliable
,Pennsylvania,42,"Brain, unspecified - Malignant neoplasms",C71.9,2758,45762872,6
,Pennsylvania,42,"Central nervous system, unspecified - Malignant neoplasms",C72.9,10,45762872,Unreliable
,Pennsylvania,42,Malignant neoplasm of thyroid gland,C73,383,45762872,0.8
,Pennsylvania,42,Cortex of adrenal gland - Malignant neoplasms,C74.0,18,45762872,Unreliable
,Pennsylvania,42,"Adrenal gland, unspecified - Malignant neoplasms",C74.9,52,45762872,0.1
,Pennsylvania,42,"Head, face and neck - Malignant neoplasms",C76.0,99,45762872,0.2
,Pennsylvania,42,Thorax - Malignant neoplasms,C76.1,15,45762872,Unreliable
,Pennsylvania,42,Abdomen - Malignant neoplasms,C76.2,159,45762872,0.3
,Pennsylvania,42,Pelvis - Malignant neoplasms,C76.3,48,45762872,0.1
,Pennsylvania,42,Other ill-defined sites - Malignant neoplasms,C76.7,37,45762872,0.1
,Pennsylvania,42,Secondary malignant neoplasm of lung - Malignant neoplasms,C78.0,42,45762872,0.1
,Pennsylvania,42,Secondary malignant neoplasm of pleura - Malignant neoplasms,C78.2,58,45762872,0.1
,Pennsylvania,42,Secondary malignant neoplasm of retroperitoneum and peritoneum - Malignant neoplasms,C78.6,137,45762872,0.3
,Pennsylvania,42,Secondary malignant neoplasm of liver - Malignant neoplasms,C78.7,441,45762872,1
,Pennsylvania,42,Secondary malignant neoplasm of brain and cerebral meninges - Malignant neoplasms,C79.3,145,45762872,0.3
,Pennsylvania,42,Secondary malignant neoplasm of bone and bone marrow - Malignant neoplasms,C79.5,70,45762872,0.2
,Pennsylvania,42,Secondary malignant neoplasm of other specified sites - Malignant neoplasms,C79.8,892,45762872,1.9
,Pennsylvania,42,Malignant neoplasm without specification of site,C80,6462,45762872,14.1
,Pennsylvania,42,"Hodgkin disease, unspecified",C81.9,204,45762872,0.4
,Pennsylvania,42,"Follicular non-Hodgkin lymphoma, unspecified",C82.9,84,45762872,0.2
,Pennsylvania,42,Non-Hodgkin lymphoma small cell (diffuse),C83.0,25,45762872,0.1
,Pennsylvania,42,Non-Hodgkin lymphoma small cleaved cell (diffuse),C83.1,194,45762872,0.4
,Pennsylvania,42,Non-Hodgkin lymphoma large cell (diffuse),C83.3,430,45762872,0.9
,Pennsylvania,42,Burkitt tumor,C83.7,45,45762872,0.1
,Pennsylvania,42,Other types of diffuse non-Hodgkin lymphoma,C83.8,10,45762872,Unreliable
,Pennsylvania,42,Mycosis fungoides - Malignant neoplasms,C84.0,17,45762872,Unreliable
,Pennsylvania,42,Peripheral T-cell lymphoma - Malignant neoplasms,C84.4,38,45762872,0.1
,Pennsylvania,42,Other and unspecified T-cell lymphomas - Malignant neoplasms,C84.5,235,45762872,0.5
,Pennsylvania,42,"B-cell lymphoma, unspecified - Malignant neoplasms",C85.1,481,45762872,1.1
,Pennsylvania,42,"Non-Hodgkin lymphoma, unspecified type",C85.9,2952,45762872,6.5
,Pennsylvania,42,Waldenstr÷m macroglobulinemia,C88.0,54,45762872,0.1
,Pennsylvania,42,Multiple myeloma - Malignant neoplasms,C90.0,2552,45762872,5.6
,Pennsylvania,42,Plasma cell leukaemia - Malignant neoplasms,C90.1,30,45762872,0.1
,Pennsylvania,42,"Plasmacytoma, extramedullary - Malignant neoplasms",C90.2,12,45762872,Unreliable
,Pennsylvania,42,Acute lymphoblastic leukaemia - Malignant neoplasms,C91.0,242,45762872,0.5
,Pennsylvania,42,Chronic lymphocytic leukaemia - Malignant neoplasms,C91.1,956,45762872,2.1
,Pennsylvania,42,Hairy-cell leukaemia - Malignant neoplasms,C91.4,34,45762872,0.1
,Pennsylvania,42,Adult T-cell leukaemia - Malignant neoplasms,C91.5,24,45762872,0.1
,Pennsylvania,42,"Lymphoid leukaemia, unspecified - Malignant neoplasms",C91.9,32,45762872,0.1
,Pennsylvania,42,Acute myeloid leukaemia - Malignant neoplasms,C92.0,1960,45762872,4.3
,Pennsylvania,42,Chronic myeloid leukaemia - Malignant neoplasms,C92.1,196,45762872,0.4
,Pennsylvania,42,Acute promyelocytic leukaemia - Malignant neoplasms,C92.4,24,45762872,0.1
,Pennsylvania,42,Acute myelomonocytic leukaemia - Malignant neoplasms,C92.5,19,45762872,Unreliable
,Pennsylvania,42,Other myeloid leukaemia - Malignant neoplasms,C92.7,99,45762872,0.2
,Pennsylvania,42,"Myeloid leukaemia, unspecified - Malignant neoplasms",C92.9,40,45762872,0.1
,Pennsylvania,42,Acute monocytic leukaemia - Malignant neoplasms,C93.0,11,45762872,Unreliable
,Pennsylvania,42,Acute leukaemia of unspecified cell type - Malignant neoplasms,C95.0,494,45762872,1.1
,Pennsylvania,42,Chronic leukaemia of unspecified cell type - Malignant neoplasms,C95.1,46,45762872,0.1
,Pennsylvania,42,"Leukaemia, unspecified - Malignant neoplasms",C95.9,632,45762872,1.4
,Pennsylvania,42,"Malignant neoplasm of lymphoid, haematopoietic and related tissue, unspecified - Malignant neoplasms",C96.9,11,45762872,Unreliable
,Pennsylvania,42,Malignant neoplasms of independent (primary) multiple sites,C97,1127,45762872,2.5
,Pennsylvania,42,Cerebral meninges - Benign neoplasms,D32.0,34,45762872,0.1
,Pennsylvania,42,"Meninges, unspecified - Benign neoplasms",D32.9,136,45762872,0.3
,Pennsylvania,42,"Lip, oral cavity and pharynx - Uncertain neoplasms",D37.0,21,45762872,0
,Pennsylvania,42,Stomach - Uncertain neoplasms,D37.1,21,45762872,0
,Pennsylvania,42,Colon - Uncertain neoplasms,D37.4,35,45762872,0.1
,Pennsylvania,42,"Liver, gallbladder and bile ducts - Uncertain neoplasms",D37.6,68,45762872,0.1
,Pennsylvania,42,Other digestive organs - Uncertain neoplasms,D37.7,63,45762872,0.1
,Pennsylvania,42,"Digestive organ, unspecified - Uncertain neoplasms",D37.9,20,45762872,0
,Pennsylvania,42,"Trachea, bronchus and lung - Uncertain neoplasms",D38.1,134,45762872,0.3
,Pennsylvania,42,"Respiratory organ, unspecified - Uncertain neoplasms",D38.6,14,45762872,Unreliable
,Pennsylvania,42,Ovary - Uncertain neoplasms,D39.1,13,45762872,Unreliable
,Pennsylvania,42,Kidney - Uncertain neoplasms,D41.0,23,45762872,0.1
